review,label
quá tệ sạc cả đêm mà đến lúc sạc đt thì chỉ được mấy phút là hết,0
kém,0
kém,0
ko đúng,0
k đúng mô tả,0
hàng giao chậm không đúng với thông tin sản phẩm shop làm ăn ko uy tín trả lời tào lao xem thường khách hàng,0
tệ,0
chất lượng kém,0
không tốt,0
k đúng quảng cáo,0
sản phẩm rất tệ sạc đầy nguồn thiết bị nhưng khi cắm điện thoại vào để sạc thì ko được nguồn thiết bị báo hết điện báo shop yêu cầu đổi sản phẩm thì ko thấy phản hồi gì cả,0
ko đúng mô tả,0
đúng,1
kém,0
tạm đc,2
chỉ dùng một từ để tả thôi tệ dây sạc thì dính chặt vào sạc đống gói thì tệ sạc thì mau hết nữa,0
hình ảnh không giống với mô tả trong sản phẩm nói chung giá thì tạm ổn  3 sao,2
30000mah mặt gương đen nhưng lấy hàng về lại chỉ có 20000mah 1 phần nhỏ là gương đen phần còn lại là nhựa trắng sản phẩm khác với hình nhiều quá,0
tạm được,2
nhẹ sạc mãi k lên nổi 100,0
không đúng mô tả,0
sản phẩm được giao nhanh thời hẹn nhưng cục sạc này sạc hơi lâu với cả thấy 100 pin rút ra thì thấy còn 75 sạc nhanh hết pin với chậm vãi nên 3 sao thôi,2
đúng hình,1
hàng nói chung ko được như hình ảnh qc nhưng với giá này thì dùng tạm,2
tạm được,2
ko có hỗ trợ sạc nhanh cho android trong hình bóng đen mà giao đen trắng hết pin nhanh,0
tàm tạm,2
sạc từ đèn sáng lúc 100 mà đèn xuống 25 pin đc 6 sản phẩm này bị lỗi ah shop,0
bth,2
không,0
nói chung hình thức mẫu mã thì được đẹp đó giao hàng cũng rất chi là tốt và uy tín nhưng chất lượng của pin sạc dự phòng hơi ít,2
sạc khá chậm,0
tốt,1
đóng gói cẩn thận ko đúng với mẫu đặt đặt hàng mặt gương đen nhận hàng nhựa màu trắng,0
khá tốt,1
ok,1
sản phẩm k giống trên shoppe,0
ko chắc,2
shop bán hàng không giống vs thực tế và cục sạc chỉ sạc đc 4050p gì đó thôi cần shop bán hàng đúng thực tế và như lời quảng cáo,0
chất lượng chưa biết nhưng hàng không giống hình ảnh khá thất vọng mong shop làm ăn uy tín tí chứ ảnh và thức tế khác xa nhau hoài toàn,0
k giong trên hình,0
không đúng với mô tả chỉ được 1 pin 18650 mình nghĩ cũng chỉ tầm 2500mh đến 30000mh thôi,0
kem,0
tốt,1
sao có 1 cục pin bên trong vậy shop,2
pin quá yếu sạc tý đã hết pin rùi mik đặt pin đen mà đặt về nó trắng đen,0
đúng,1
hơi tiếc là sạc có lên pin nhưng lại tụt xuống và sạc có lên nhanh chóng,2
cũng được,2
hàng quá đểu 3 viên pin thì 1 viên dùng đc 2 viên còn lại là k dùng đc ae đừng mua,0
hết pin nhanh quá nhân đúng với mạt hàng nên 3 sao,2
tệ,0
chán,0
được,1
nhanh hết pin,0
hàng ko nên dùng sạc khoảng đến 5 là hết pin hàng kém chất lượng,0
kém,0
sạc được 10 là hết bin r,0
ok,1
sản phẩm nhanh hết pin sai sản phẩm nhưng chạy máy phun sường ok 3sao,2
sản phẩm kém chất lượng,0
sản phẩm ổn nhưng có 20000 mh chứ ko phải là 30000mh và còn nhẹ lắm,2
sạc mãi k tăng lên miếng nào,0
hàng hơi khoai giao hàng cũng đc bọc hàng hơi rách hộp bị móp,0
cũng ok,1
đúng với thật,1
bin nhẹ hèo xạc điện thoại kg vào bin xài chưa đk 30p đã hết,0
hàng fake đó mn mua về chỉ lấy mạch độ chế linh tinh thôi,0
trung binh,2
sạc hết pin nhanh lắm ạ sạc chx đc30p hết pin luôn,0
đúng như hình,1
không đúng,0
được,1
hàng cũng chất lượng hợp giá tiền mọi người có thể tham khảo mua,1
hàng k đúng với mô tả dung lượng pin cũng k đúng,0
kbt,2
tôi đặt màu đen sao thành trắng,0
sao sạc ghi là 30000 mà lúc nhận lại là 20000,0
sạc chỉ đk 1 2 cục pin bên trong vs giá này thì cũng ko đòi hỏi cho lắm ko biết dùng đk lâu ko,0
ở hình một kiểu gửi về một kiểu khác không giống mẫu mọi người nên xem xét trc khi mua nhé,0
hàng hóa như cục gạch ko xài được,0
trung binh,2
cx đẹp nhưng mà mik sạc ko lên pin cx hơi buồn chút síu,0
hàng ko nhu quang cao,0
36000mah mà nhẹ vãi có in lộn ko hay là 3600,0
sạc chưa được bao nhiêu cho điện thoại cục sạc đã hết pin rồi,0
khui hàng ra chỉ có 1 cục trong khi đặt mua tới 2 cục,0
hơi nhẹ,2
đúng hàng nào của đây gui đúng như cái vỏ không,0
trên shopee ghi là 30000mah mà sản phẩm nghi là 20000hah,0
nhẹ cứng,2
bình thường,2
đặt màu đen giao màu trắng 3 sao,2
sạc cũng tạm 20k giá rất hợp,2
hàng rất nhẹ k đúng nh mô tả và rất khác với hinh,0
sạc chưa đc 30p hết pinn,0
cũng đc,0
cổng type C thì tốt biết mấy,0
chê,0
khá ổn nhưng sạc lại chậm,2
hơi dỏm xíu sạc mãi không lên,0
mô tả 1 đằng giao 1 nẻo không đúng dung lượng,0
trên shop 1 hình ảnh giao hàng 1 loại khác,0
ko,0
ko giống hình minh họa,0
đặt màu đen hàng nhận được lại là màu trắng,0
pin còn chx đến 3000mah nx mà kêu 3 30000mah,0
sp so với giá tiền thì ok mng nhé,0
ok,2
ko hiểu sao nhanh hết vậy,0
dùng nhanh hết ko đc lâu,0
ok,2
gần đúng vs quảng cáo nhưng sạc lâu vô,0
không khả quan  quá nhẹ,0
ko giống,0
cũng đc,2
sạc pin nhanh het pin cục sạc dự phòng,0
cho 3 sao đặt màu đen cho màu trắng,0
đặt đen mà đưa trắng,0
sạc thì chậm k đầy nổi iphone 8,0
hàng đúng mô tả ko giống hình ảnh,0
pin có 20000mah không như giới thiệu,0
k đúng như hình,0
sạc đc tầm 20 pin là hết,0
nhanh hết bin dùng có đc 30phút,0
pin hết hơi nhanh ko đến 3000m,0
sạc chưa ts 50 đã hết pin,0
sản phẩm không đúng như hình,0
đặt màu đen giao màu trắng,0
cục sạc nhẹ hơn mik tưởng,0
sạc tý đã hết pin rồi,0
pin mau het,0
sản phẩm dùng nhanh hết pin,0
nhanh hết pin của cục sạc,0
hàng ko giống quảng cáo,0
bình thường,2
dung lượng pin k đúng,0
hơi khó găm dây sạc,0
đặt đen về trắng,0
sao hàng lạ nhẹ vậy,0
ko đúng màu sắc t,0
không giống lắm,0
không như tôi luôn thô ráp bên ngoài và gặp ai cũng muốn trêu đùa tại me trong tiếng tây có nghĩa là mình chơi thân với nhau đi á còn nói quạch tẹt ra thì là anh iu e á em hỏi hoa em đâu anh xin lỗi vì sáng giờ chưa tìm được hoa nào đẹp bằng emthầy leo chúc các sĩ tử 2k5 ngày mai thi tốt nha các em hãy nên nhớ là đại học không phải là con đường thành công duy nhất cố lên,2
như qq,0
sao ko giống với quảng cáo thế shop,0
ok,1
ko ngon,0
giao hàng cực nhanh lunn đóng gói rất đẹp và chắc chắn shop phục vụ tận tình tốt ạ đáng tiền lẩu ăn cay nhìu dầu đồ ăn thì hầu như không có vị gì lun có mỗi xúc xích là có vị hoi  không hài lòng về phần ăn lắm,0
cũng được bánh phở mùi hơi giống da heo ít thịt ăn nó nhẵn nhẵn  thôi ăn để trải nghiệm,0
tính ra 70k mà ăn gói này thì quá mắt  cay xé họng lun  shop giao nhanh  tưởng tự sôi mua thử mà k hề nha mn,0
khá nhiều dầu mỡ cảm thấy k ngon chắc do không hợp khẩu vị nhưng được cái giao hàng nhanh cà đóng gói cẩn thận u,0
trời ơi nó dở  giao nhanh hàng nhận nguyên vẹn là điểm tốt còn lại thì ôi nó mặn cái vị mặn mà tê ngay đầu lưỡi môi y như vị cay rồi chả cá cũng mặn nốt dở lắm luôn nói thật mình viết nhận xét này trong lúc đang ăn nó mặn mà làm môi mình tê luôn,0
giao hàng nhanh chưa ăn thử nên chưa biết có ngon ko nhưng có 1 hộp bị móp,0
đồ ăn khá cay  nói chung là ăn cũng được thôi  mùi khá hắc,2
gà ớt hiểm cá viên,2
shop phục vụ tốt giao hàng nhanh đóng gói cẩn thận nhưng món này ăn mặn ơi mặn k ngon,0
đc ko quá ngon,0
shop đóng gói cẩn thận giao hàng bình thường nhưng mà cái này vừa nồng vừa nhạt với khó ăn ăn mà muốn ói luôn,0
quá dở k hợp khẩu vị mua phí tiền quá giao hàng nhanh ok nhưng ăn ko hợp khẩu vị,0
không hợp khẩu vị nên ăn không thích lắm nồng mùi thuốc bắc nếu không biết ăn như mình thì rất khó ăn quên chụp nên ảnh chỉ mang tính chất nhận xu,0
rất là dở cái gói gia vị khi giao hàng không biết có sao không mà nó rách ra từa lưa hết,0
cx đc xúc xích vs trứng cúc có vị lạ kiểu như hư ăn vô nó sền xệch có vị chua còn lại ngon,0
nhạt tất cả mọi thứ đều nhạt được môi cứ củ sen là giòn thịt được một miếng nhỏ đa số toàn rau,0
ăn k ngon mấy k sôi như quảng cáo vị bò ngon hơn trứng cút xx phí giao hàng quá đắt,0
mùi thuốc bắc,2
tạm được nhiều vỏ ngêu bị lẫn trong lẩu ăn vào có thể bị rách niêm mạc dạ dày,0
hải sản 6 món nhìn dở tệ  hải sản cốc miến khá ngon,2
theo mình thì thấy không ngon lẩu có vị khá mặn cay,0
ko hợp khẩu vị mình lắm màu nước dùng hơi nâu,0
chưa ăn nên không biết vị nhưng có 1 hộp lẩu cận hạn sử dụng quá,2
khẩu vị của mình không hợp nên ăn thấy bình thường hơi the the thôi,2
mình khuyên các b đừng nên mua  k ngon tí nào  đổ nguyên cả hộp,0
nhiều dầu khó ăn bạn nào mua thì cân nhắc nhé,0
video và hình chỉ mang tính chất lấy xu chất lượng sp k tốt quá nhiều dầu mỡ,0
giao hàng nhanh nhưng phải nói cay lắm luôn k ăn đc ý lại còn mặn,0
theo mình thì quá cay ăn bình thường thôi chứ không ngon mua để trải nghiệm thử,0
ăn cho biết với ngta thôi chứ nói ngon thì ko ngon dở cũng ko dở bth giá so nó với đồ ăn quán vỉa hè thì cao quá trong khi chất lượng ko bằng nói thẳng ra h mua gói mì hảo hảo 5k nấu ăn cảm giác còn ngon hơn,0
cái này mình đánh giá theo bản thân mình thôi k ngon  nhìn hình vậy thôi chứ không dc bao nhiêu 160k nên mua ngoài dc nồi lẩu rồi,0
rất uổng 129k khi mua 2 sp là lẩu tự sôi và lẩu cốc viên hic không hợp khẩu vị việt nam mình đâu mng ơi vị rất lạ,0
lần đầu tiên ăn thử lẩu tự sôi nhưng có lẽ do không hợp khẩu vị của mình nên cảm thấy không ngon,0
cay và mặn vl mng ạ mà cay kiểu hăng hăng í chứ kh phải cay ngon,0
những cái khác thì còn được con lẩu thì dỡ kinh khủng,0
mùi thuốc bắc khó ăn,0
cay kinh hồn nhưng mà ngon đúng như vị bên trùng khánh nói chung là ok ok,0
cayyyyy,0
ko ngon thất vọng,0
khá là khó ănn,0
khó ăn vcl,0
gói lẩu ko sôi,0
hơi dở nha,0
tạm chứ không ngon lắm,2
ăn cũng được,2
hơi nồng,0
lạc,0
giao hàng lâu mà nước lẩu mặn chát quá nhiều dầu đồ ăn thì không có gì ngoài khoai tây thịt thì như thịt tàng hình quá tệ,0
lẩu tự sôi mà không có gói cho nó sôi lên thiu ăn làm sao tức ghê,0
shop đóng gói đẹp giao hàng rất nhanh nhưng sản phẩm không ngon mùi hắt rất khó chịu ăn không được gì hết,0
hàng bị bóp méo không biết vị như nào nhưng nhìn như thế đã mất ấn tượng rồi,0
ko ngon tí nào ăn rất dở hải sản thì màu đen xì xì ko đáng tiền,0
đồ ăn thì tanh dở mùi vị rất là khó chịu bào ngư thì quá tanhh ăn phải nhả ra rất chi là dở và nghêu chíp chíp thì tanh rình bể hết bỏ vào thì ăn kh có 1 chút vị nào gọi là ngonn đồ ăn quá dở bỏ ra 234k để ăn mấy món như này thật sự là kh đáng đồng tiền chút nào,0
hàng cận deadline nghĩ sao mà 1012 nhận  1212 hết hạn hàng sản xuất 4 tháng rồi mua 1 lần chắc ko dám mua lại,0
mùi thuốc bắc rất nồng vị hơi khó ăn ko hợp vs khẩu vị người việt,0
chưa ăn nhưng đóng gói cẩn thận có điều là lớp bọc xung quanh hộp bị bung ra,0
mua hàng đắt mà ăn tởm ko chịu đc shipper giao thái độ mất dậy mình kêu đợi 1 chút mà sập máy xong ra ko thấy ai gọi điện ko nghe mãi mới nhận đc hàng lúc mình đặt hàng thì ko hiểu sao shop tự hủy đơn mình đi xong mình nhắn tin hỏi lại kêu do vận chuyển ừ thì cứ cho là thế đi,0
mùi chua thối của hải sản bốc lên,0
vị không ngon hăng mùi ngũ vị hương loại nào ăn cũng giống nhau 1 hộp bị lỗi gói tự sôi bị lủng  lủng đáy hộp mì sẽ không quay lại,0
đặt mua 2 ly lẩu giá 102k thấy ko xứng với cái giá mình bỏ ra ăn cũng không ngon,0
lẩu cũng ổn nhưng gói hóa chất quá tệ k phản ứng tạo nhiệt nên đành dùng nồi,0
tạm được rau củ ko ngon j nước cũng ko ngon ns chúng là dở,2
không ngon mua để ăn thử thôi từ giờ không dám mua nữa hình ảnh chỉ mang tính chất minh họa thiệt sự,0
làm theo hướng dẫn như thế này đây phí cả trăm k chán thiệt sự luôn á để dành bụng ko dám ăn để về ăn cái này giờ nhịn đói,0
lừa đảo ăn liền chứ ko phải tự sôi nha mọi người,0
cay ngấy rất khó ăn phí tiền không nên mua sản phẩm này thật sự,0
ăn ko hợp khẩu vị ko xứng vs số tiền bỏ ra sẽ ko bao h mua lại,0
vừa bỏ nước vào gối tự sôi đã bị vỡ hộp ở dưới ra vì quá nóng,0
đở tệ lắm,0
dở tr ơi ăn dở mà tao nói he tao muốn ói,0
sôi chỗ nào ko có gói tự sôi luôn a_,0
tồi tệ,0
chỉ có mỗi mùi vị cay k ngon,0
dở tệ lẩu tự sôi bò cay,0
quá tệ giao hàng hết hạn,0
dầu mỡ quá nhiều dở tệ,0
ko ngon nha ăn như cc,0
an rat nhieu mo,0
ủa là giống miến dệt chưa phí tiền nha các b ơi chê,0
tồi tệ,0
dở nha  kiểu nhiều dầu nữa   chắc ăn cho biết chứ lần sau ko mua nữa,0
